address,area,city,country,hotel_category,hotel_description,hotel_facilities,hotel_star_rating,image_count,latitude,locality,longitude,property_id,property_name,property_type,province,room_area,room_count,room_facilities,room_type,state,uniq_id
"43/A, B.N. Road, Hardinge Circle, Mysore",Bus Stand/Railway Station Area,Mysore,India,regular,"The standard check-in time is 12:00 PM and the standard check-out time is 12:00 PM. Early check-in or late check-out is strictly subjected to availability and may be chargeable by the hotel. Any early check-in or late check-out request must be directed and reconfirmed with hotel directly Below 5 Years complimentary stay. 5 Years and above extra bed rates will be applicable. Gala Dinner: Mandatory on 24 Dec, 2015 and 31 Dec, 2015 at an additional cost payable at the hotel directly. The Management will not be responsible for any loss of valuables left in the rooms. Electronic Safety locker is available in room. Damage to properties and amenities will be Levied. Check-in and Check-out time is 12.00 noon and any extension of stay needs confirmation with the Guest Relations Executives. Rights of Admission Reserved. Visitors are not allowed after 22:00 hrs in the room. Pets are not allowed. Hotel may charge compulsory gala dinner supplement on Christmas / New Year's eve or other festive periods. Any such supplements need to be paid directly at the hotel. Cancellation Policy for long weekends: NON - REFUNDABLE Applicable  Dates:  23.24.25.26 Oct, 2014                                       1.2.3.4 Nov, 2014                                      24 Dec - 04 Jan, 2015                                      24.25.26 Jan, 2015                                      6.7.8 March, 2015",Bar / Lounge |Doctor on Call|Dry Cleaning|Internet Access - Surcharge|Laundry Service Available|Lobby|Front Desk|24 Hour Front Desk|Luggage Storage|Express Laundry|Taxi Services|Room Service (24 Hours)|Parking Facility,3,29,12.30782789,Bus Stand/Railway Station Area,76.65977665,HTLGBO1000001153,United 21,Hotel,Mysore,12 X 16 Sq.ft.,63,Air Conditioning |Cable / Satellite / Pay TV available|Ensuite / Private Bathroom|Telephone|Safe - In - Room,Standard Room,Karnataka,428cf8a9cb74846587d1f74d0b14f89b
Borunda pipar road teh. Merta,Others,Nagaur,India,regular,"The standard check-in time is 03:45 PM and the standard check-out time is 03:45 PM. Early check-in or late check-out is strictly subjected to availability and may be chargeable by the hotel. Any early check-in or late check-out request must be directed and reconfirmed with hotel directly Hotel may charge compulsory supplement on Christmas,New Years eve and other festive periods. Any such supplements need to be paid at the hotel.As per the govt. guidelines valid govt. issued id proofs are required to be presented on C/in.",Business Center |Doctor on Call|Internet Access - Surcharge|Parking Facilities Available|Front Desk|Doorman|Internet / Fax (Reception area only)|Outdoor Parking - Secured|Room Service|Fire Safety|Fire Exit Signs|First-Aid Kit at Front Desk|Porter Services Available,0,2,26.644952,Others,74.0309418,HTLGBO1000054896,Tukalgarh,Homestay,Nagaur,,5,Room Service |Air Conditioning |Alarm Clock|Bathrobe (on request) |Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Ceiling Fan| Hot / Cold Running Water|Housekeeping|Desk in Room|Breakfast Available|Shaving Kit /Dental Kit|Bedside Table|Clothes Hook in Bathroom|Curtains/Shades|Dustbins|Extra Toilteries on Demand|Modern Toilet Facilities,Rani palace room,Rajasthan,cac6d0a06bf5f0aad11775cee54ae2ab
"Konark Marine Drive, Puri, Odisha",Others,Puri,India,regular,The standard check-in time is 10:00 AM and the standard check-out time is 08:00 AM. Early check-in or late check-out is strictly subjected to availability and may be chargeable by the hotel. Any early check-in or late check-out request must be directed and reconfirmed with hotel directly Compulsory Gala Dinner on 31st Dec. @ Rs. 3300/- Per Adult and Rs. 2750/- Per Child (5-11 Year) directly payable at the hotel. Free both way transfer (shared) from Puri Railway Station will be provided on prior information basis.,"Swimming Pool|Airport Transfer Available / Surcharge|Banquet Facilities|Bar / Lounge |Business Center |Doctor on Call|Dry Cleaning|Games Zone|Health Club / Gym Facility Available|Internet Access - Surcharge|Laundry Service Available|Lift / Elevator|Lobby|Parking Facilities Available|Front Desk|Multi Cuisine Restaurant |Locker Facility|Spa On Site - Chargeable|Table Tennis|Local Tour / Travel Desk|Valet service|Major Credit Cards Accepted|24 Hour Front Desk|Luggage Storage|Medical Assistance Available|Welcome Drinks|Power Backup|Express Check-In / Check-Out|Gardens|Audio - Visual Equipment|Wedding Services Facility|Wake-up Call / Service|Fitness Equipment|Sauna|Suitable For Children|Conference Facility |Fax Machine|Electronic / Magnetic Keys|Jacuzzi|Pool Table|Massage Services |Pick Up and Drop (Rly Station, Bus Stand, Temple)|Private Beach|Transfers Available|Vegetarian Food / Jain Food Available|Extra Person / Child - Share the same room|Car Rental|Kids Play Zone|Taxi Services|Badminttion Court|Board Room|Food Facility|Newspapers In Lobby|Children's Park|Room Service (24 Hours)|Party hall|Courier Service|Internet / Fax (Reception area only)|Parking Facility|Internet Access|Restaurant|Room Service|Ayurvedic Facilities",4,16,19.8355647,Others,85.8596767,HTLGBO1000000355,Toshali Sands,Resort,Puri,,108,"Room Service |Air Conditioning |Bathrobe (on request) |Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Ceiling Fan|Ensuite / Private Bathroom|Hairdryer (on request)|Iron / Ironing board available|Tea Coffee Kettle / Maker|Mini bar - On Charge |Telephone| Hot / Cold Running Water|Housekeeping|Extra Bed, Towels, Linens, Bedding (on request)|Toiletries|Makeup / Shaving Mirror|Premium Amenities / Toiletries|TV|Mirror|Mini Refrigerator|Stationery Kit|Attached Bathroom|Bathtub",Deluxe Room,Orissa,fcc3a2d2a4964fc4c21e7d22be7d91cf
"Odavayal,Ambalavayal",Sulthan Bathery,Wayanad,India,regular,The standard check-in time is 01:00 PM and the standard check-out time is 12:00 PM. Early check-in or late check-out is strictly subjected to availability and may be chargeable by the hotel. Any early check-in or late check-out request must be directed and reconfirmed with hotel directly The standard check-in time is 12:00 PM and the standard check-out time is 11:00 AM. Early check-in or late check-out is strictly subjected to availability and may be chargeable by the hotel.,Laundry Service Available|Parking Facilities Available|Front Desk|Multi Cuisine Restaurant |Power Backup|Gardens|Room Service (24 Hours)|Parking Facility,3,22,11.6137043,Sulthan Bathery,76.1970685,HTLGBO1000014348,The Willow Resorts,Resort,Wayanad,15 X 15 Sq.ft.,4,Ceiling Fan|Shower Facility Available|Primium Bathrooms|Second Bathrooms|TV|Extra Toilteries on Demand|Modern Toilet Facilities|Western Toilet Seat,Two Bedroom Villa,Kerala,63132701543dd7c3aaad39c2bb975306
"Tannijubbar,Narkanda",Others,Shimla,India,regular,"The standard check-in time is 12:00 PM and the standard check-out time is 12:00 PM. Early check-in or late check-out is strictly subjected to availability and may be chargeable by the hotel. Any early check-in or late check-out request must be directed and reconfirmed with hotel directly Booking rates will not be valid for Christmas and New year dates, High season and long weekend dates  extra supplement will be charged over and above the paid rates as per actual and hotel discretion.",Doctor on Call|Parking Facilities Available|Front Desk|Medical Assistance Available|Public Restrooms,1,8,31.2577718,Others,77.4601581,HTLGBO1000059484,The Wilderness,Hotel,Shimla,,9,"Room Service |Basic Bathroom Amenities|Telephone| Hot / Cold Running Water|Housekeeping|Desk in Room|Extra Bed, Towels, Linens, Bedding (on request)|Toiletries|Mirror",Suit Room,Himachal Pradesh,c32f9e3189c992415d17b7a182126b52
"13/ 15 Pangoli Village , Thakurwadi , Near Tungarli Village",Tungarli Lake Area,Lonavala,India,regular,The standard check-in time is 12:00 PM and the standard check-out time is 10:00 AM. Early check-in or late check-out is strictly subjected to availability and may be chargeable by the hotel. Any early check-in or late check-out request must be directed and reconfirmed with hotel directly,Swimming Pool|Bar / Lounge |Currency Exchange|Doctor on Call|Dry Cleaning|Health Club / Gym Facility Available|Internet Access - Surcharge|Laundry Service Available|Library|Parking Facilities Available|Front Desk|Multi Cuisine Restaurant |Table Tennis|24 Hour Front Desk|Suitable For Children|Conference Facility |Jacuzzi|Pool Table|Massage Services |Discotheque |Car Rental|Food Facility|Children's Park|Postal / Parcel Services|Room Service (24 Hours)|Parking Facility,3,22,18.78631556,Tungarli Lake Area,73.40436468,HTLGBO1000003220,Upper Deck Resort,Resort,Lonavala,15 X 15 Sq.ft.,20,Room Service |Air Conditioning |Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Ceiling Fan|Tea Coffee Kettle / Maker|Internet Connection In Room|Shower Facility Available| Hot / Cold Running Water|Housekeeping|Desk in Room|Safe - In - Room |Bidet|Coffee Table|Mirror|Attached Bathroom,Deluxe Room (Get free upgrade till 31 Aug subject to availability),Maharashtra,90ba5c786a84094141988c02acab509c
"Circuit House Road, Dist. Kullu, Manali",Old Manali,Manali,India,regular,The standard check-in time is 12:30 PM and the standard check-out time is 11:00 AM. Early check-in or late check-out is strictly subjected to availability and may be chargeable by the hotel. Any early check-in or late check-out request must be directed and reconfirmed with hotel directly Hotel may charge compulsory gala dinner supplement on Christmas / New Year's eve or other festive periods. Any such supplements need to be paid directly at the hotel.,Internet Access - Surcharge|Laundry Service Available|Parking Facilities Available|Multi Cuisine Restaurant |Local Tour / Travel Desk|Power Backup|Gardens|Room Service,2,18,32.25514,Old Manali,77.1838917,HTLGBO1000001431,Tourist Hotel,Hotel,Manali,,12,Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Ensuite / Private Bathroom|Heating Facility (on request) |Telephone| Hot / Cold Running Water,Deluxe Room,Himachal Pradesh,a37c0cc49fc0fc48ca9e2c113d81d7e6
"plot no-116,Acharya Marg,Lumbini Enclave,Hi Tech City,Hyderabad",Hi-Tech City,Hyderabad,India,regular,"The standard check-in time is 12:00 PM and the standard check-out time is 11:00 AM. Early check-in or late check-out is strictly subjected to availability and may be chargeable by the hotel. Any early check-in or late check-out request must be directed and reconfirmed with hotel directly Valid Photo ID (Driver's License, Voters Card, Passport) required at the time of check-in. Hotel reserves right to admission. This may include cases such as denial of admission to local residents, and to unmarried, unrelated couples, among others.",Banquet Facilities|Business Center |Dry Cleaning|Laundry Service Available|Lift / Elevator|Lobby|Parking Facilities Available|Front Desk|Multi Cuisine Restaurant |Locker Facility|24 Hour Front Desk|Medical Assistance Available|Power Backup|Wake-up Call / Service|Smoking Rooms|Kitchen available (home cook food on request)|Smoking Area |Car Rental|Taxi Services|Family Room|Party hall|Air / Rail Booking|Parking Facility|Internet Access|Restaurant|Room Service|CCTV|Public Restrooms,3,63,17.43347036,Hi-Tech City,78.37429786,HTLGBO1000038806,Treebo KSR Park,Hotel,Hyderabad,25 X 10 Sq.ft.,22,Air Conditioning |Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Ceiling Fan|Tea Coffee Kettle / Maker|Internet Connection In Room|Shower Facility Available|Housekeeping|Breakfast Available|Toiletries|Mirror|Attached Bathroom|Closet|Daily Room Cleaning,Standard Room,Andhra Pradesh,bd36a9080f62d56c4c8c10a6dd5a2cd1
"Village Tala Bandhavgarh National Park District Umaria Bandhavgarh -  Madhya Pradesh, India",Village Tala,Bandhavgarh,India,regular,The standard check-in time is 12:00 PM and the standard check-out time is 12:00 PM. Early check-in or late check-out is strictly subjected to availability and may be chargeable by the hotel. Any early check-in or late check-out request must be directed and reconfirmed with hotel directly Swimming pool will be closed for the Monsoon and Tiger safari  Check in time and Check out time is 12 Noon.,Swimming Pool|Doctor on Call|Front Desk|Multi Cuisine Restaurant |Local Tour / Travel Desk|Major Credit Cards Accepted|24 Hour Front Desk|Air-Conditioning - Central|Separate Sitting Area|Room Service (24 Hours),2,9,23.647187,Village Tala,80.988453,HTLGBO1000005235,Tiger's Den Resort,Resort,Bandhavgarh,,32,Air Conditioning |Basic Bathroom Amenities| Hot / Cold Running Water|Breakfast Available,Deluxe cottage,Madhya Pradesh,554f176ae08aaefa442462acf69c14b2
"15/200,B-2,civil Lines",Civil Lines,Kanpur,India,regular,The standard check-in time is 12:00 PM and the standard check-out time is 12:00 PM. Early check-in or late check-out is strictly subjected to availability and may be chargeable by the hotel. Any early check-in or late check-out request must be directed and reconfirmed with hotel directly 1. All guests requested to carry Valid ID proof for Check Inn. 2. Couple Guests with Local ID's are not allowed to check inn. 3. Cancellation and prepayment policies vary according to room type.,Doctor on Call|Front Desk,3,3,26.47445492,Civil Lines,80.35627493,HTLGBO1000007892,The Villa,Hotel,Kanpur,,16,"Room Service |Air Conditioning |Balcony / Terrace|Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Ceiling Fan|Ensuite / Private Bathroom|Full Kitchen|Telephone|Shower Facility Available|Breakfast Available (surcharge)|Newspapers| Hot / Cold Running Water|Housekeeping|Desk in Room|Extra Bed, Towels, Linens, Bedding (on request)|Toiletries|Window Opens|Makeup / Shaving Mirror|Primium Bathrooms|Premium Amenities / Toiletries|Blackout Drapes|Patio - Property|Coffee Table|Wardrobe|HD / LCD Satellite TV |Sofa Table / Extra Seats |TV|Room Heater|Mirror|Luggage Rack|Attached Bathroom",Standard Room,Uttar Pradesh,973f9168e775f5bad0c6510767f44930
A 502 bansal towers exhibition road patna Bihar,salimpur,Patna,India,regular,The standard check-in time is 02:00 PM and the standard check-out time is 12:00 PM. Early check-in or late check-out is strictly subjected to availability and may be chargeable by the hotel. Any early check-in or late check-out request must be directed and reconfirmed with hotel directly We do not allow unmarried / unrelated couples to checkin. This is at full discretion of the hotel management. No refund would be applicable in case the checkin is denied under such circumstances,Parking Facilities Available|Kitchen available (home cook food on request)|Transfers Available|Internet Access Free|Parking Facility,0,8,25.5940947,salimpur,85.1375645,HTLGBO1000096976,The SAI residence,Service Apartment,Patna,,2,Room Service |Basic Bathroom Amenities|Ceiling Fan|Telephone| Hot / Cold Running Water|Housekeeping|Desk in Room|Breakfast Available|Toiletries,Deluxe room,Bihar,3f30f992cfc85136937fa458bf6bf17d
"Kashi Marg,Namnamg Road(M.G.Marg) Gangtok, East Sikhim",Nam Nang Road,Gangtok,India,regular,The standard check-in time is 12:00 PM and the standard check-out time is 12:00 PM. Early check-in or late check-out is strictly subjected to availability and may be chargeable by the hotel. Any early check-in or late check-out request must be directed and reconfirmed with hotel directly We do not allow unmarried / unrelated couples to checkin. This is at full discretion of the hotel management. No refund would be applicable in case the checkin is denied under such circumstances,Doctor on Call|Parking Facilities Available|Extra Person / Child - Share the same room|Family Room|Room Service (24 Hours)|RO Water Purification System|Outdoor Parking - Secured|Parking Facility|Room Service|Fire Safety|Fire Exit Signs|First-Aid Kit at Front Desk,1,24,27.5329718,Nam Nang Road,88.5122178,HTLGBO1000050558,Trateng Residency,Hotel,Gangtok,,8,"Room Service |Balcony / Terrace|Basic Bathroom Amenities|Video/ DVD/ CD Player Available|Ceiling Fan|Refrigerator|Newspapers|Reading Lamps|Mineral Water| Hot / Cold Running Water|Desk in Room|Extra Bed, Towels, Linens, Bedding (on request)|Toiletries|Attached Bathroom|Dustbins|Extra Toilteries on Demand|Modern Toilet Facilities|Room with Window/Ventilation|Rooms with Attached Bathrooms|Sanitary Bin|Sufficient Lighting|Western Toilet Seat",Deluxe Room,Sikkim,9326f9906201934e154a3f97a93014e9
